date,product_id,product_name,category,region,units_sold,unit_price,market_trend_index,is_holiday,flu_alert_level,economic_index
2023-06-20,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,482,25.0,1.08,0,Medium,95.67
2023-06-20,SUPP001,Surgical Masks Box,Medical Supplies,North America,1070,10.0,0.98,0,Medium,100.54
2023-06-20,SUPP001,Surgical Masks Box,Medical Supplies,Europe,718,10.0,1.0,0,Medium,98.33
2023-06-20,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1219,12.5,1.09,0,Low,101.97
2023-06-20,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1376,12.5,1.01,1,High,100.88
2023-06-21,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,766,1.25,1.0,0,Low,100.15
2023-06-21,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,804,1.25,0.95,1,Low,104.32
2023-06-21,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1015,0.85,1.12,0,Medium,98.41
2023-06-21,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1259,0.85,0.99,0,Medium,100.8
2023-06-21,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,736,25.0,0.93,0,Low,95.74
2023-06-21,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,577,25.0,0.93,0,Low,101.59
2023-06-21,SUPP001,Surgical Masks Box,Medical Supplies,North America,1189,10.0,1.05,0,Medium,98.82
2023-06-21,SUPP001,Surgical Masks Box,Medical Supplies,Europe,883,10.0,1.07,0,High,99.26
2023-06-21,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1394,12.5,1.01,0,Medium,102.2
2023-06-21,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,715,12.5,0.93,0,Medium,97.12
2023-06-22,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,869,1.25,1.19,0,Medium,95.3
2023-06-22,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,747,1.25,1.02,0,High,100.17
2023-06-22,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1058,0.85,0.91,0,Medium,104.51
2023-06-22,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1392,0.85,1.16,0,Low,97.01
2023-06-22,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,841,25.0,1.05,0,Low,100.05
2023-06-22,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1405,25.0,0.91,0,High,102.52
2023-06-22,SUPP001,Surgical Masks Box,Medical Supplies,North America,1176,10.0,1.01,0,Medium,102.63
2023-06-22,SUPP001,Surgical Masks Box,Medical Supplies,Europe,204,10.0,1.12,0,Low,99.7
2023-06-22,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1350,12.5,1.0,0,Low,104.8
2023-06-22,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,767,12.5,0.97,0,Medium,95.71
2023-06-23,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1569,1.25,1.05,0,Low,95.86
2023-06-23,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,965,1.25,1.18,0,Medium,102.92
2023-06-23,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1356,0.85,0.94,0,Low,103.11
2023-06-23,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,710,0.85,0.97,0,High,100.28
2023-06-23,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,380,25.0,1.0,0,Medium,104.86
2023-06-23,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1636,25.0,1.18,0,High,99.68
2023-06-23,SUPP001,Surgical Masks Box,Medical Supplies,North America,1224,10.0,1.02,1,Medium,101.01
2023-06-23,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1089,10.0,1.11,1,Low,102.46
2023-06-23,SUPP002,Surgical Gloves Box,Medical Supplies,North America,476,12.5,1.13,0,Medium,98.23
2023-06-23,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1047,12.5,1.04,0,Medium,96.98
2023-06-24,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1004,1.25,1.12,0,Low,99.07
2023-06-24,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1169,1.25,1.02,0,Medium,99.97
2023-06-24,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,996,0.85,0.95,0,High,101.05
2023-06-24,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,663,0.85,1.1,0,High,101.38
2023-06-24,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,811,25.0,1.19,0,High,96.72
2023-06-24,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1385,25.0,0.98,0,Low,103.55
2023-06-24,SUPP001,Surgical Masks Box,Medical Supplies,North America,743,10.0,0.97,0,Medium,95.06
2023-06-24,SUPP001,Surgical Masks Box,Medical Supplies,Europe,807,10.0,1.03,0,Low,101.76
2023-06-24,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1317,12.5,1.12,0,High,103.14
2023-06-24,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1290,12.5,1.17,0,High,103.1
2023-06-25,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1215,1.25,1.18,0,Medium,99.76
2023-06-25,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1545,1.25,1.18,0,Medium,101.87
2023-06-25,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1115,0.85,1.17,1,Low,99.02
2023-06-25,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1407,0.85,0.91,0,Medium,104.11
2023-06-25,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1054,25.0,1.06,0,High,104.27
2023-06-25,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,749,25.0,1.02,0,Low,102.37
2023-06-25,SUPP001,Surgical Masks Box,Medical Supplies,North America,683,10.0,1.18,0,Medium,98.67
2023-06-25,SUPP001,Surgical Masks Box,Medical Supplies,Europe,979,10.0,0.91,0,Medium,101.9
2023-06-25,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1374,12.5,1.11,0,Medium,104.15
2023-06-25,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,683,12.5,1.05,0,Low,98.08
2023-06-26,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1036,1.25,0.97,0,Medium,98.27
2023-06-26,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,874,1.25,0.97,0,Medium,96.3
2023-06-26,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1136,0.85,1.11,0,High,95.45
2023-06-26,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,86,0.85,0.99,0,Low,97.89
2023-06-26,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1067,25.0,1.1,0,Medium,98.36
2023-06-26,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,416,25.0,0.99,0,Low,95.8
2023-06-26,SUPP001,Surgical Masks Box,Medical Supplies,North America,1190,10.0,1.12,0,High,102.32
2023-06-26,SUPP001,Surgical Masks Box,Medical Supplies,Europe,964,10.0,1.08,0,Medium,97.22
2023-06-26,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1882,12.5,1.06,0,High,104.02
2023-06-26,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1217,12.5,1.16,0,High,95.98
2023-06-27,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,989,1.25,1.15,0,Medium,96.39
2023-06-27,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,478,1.25,0.98,0,Low,98.51
2023-06-27,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,753,0.85,1.11,0,Medium,96.0
2023-06-27,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,613,0.85,1.14,0,Medium,102.25
2023-06-27,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1091,25.0,1.08,0,Low,104.42
2023-06-27,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,930,25.0,1.13,0,Low,103.1
2023-06-27,SUPP001,Surgical Masks Box,Medical Supplies,North America,1311,10.0,1.03,0,Low,97.11
2023-06-27,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1229,10.0,1.09,1,Low,99.61
2023-06-27,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1141,12.5,1.15,0,Low,104.98
2023-06-27,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1591,12.5,1.13,0,Medium,103.56
2023-06-28,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,906,1.25,1.16,0,Low,102.88
2023-06-28,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,761,1.25,1.15,0,High,101.87
2023-06-28,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1384,0.85,1.03,0,Low,100.05
2023-06-28,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1023,0.85,1.06,0,Medium,100.81
2023-06-28,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,810,25.0,0.92,0,Low,97.47
2023-06-28,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1172,25.0,1.11,0,High,97.98
2023-06-28,SUPP001,Surgical Masks Box,Medical Supplies,North America,437,10.0,1.06,0,High,97.66
2023-06-28,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1353,10.0,1.04,0,High,104.99
2023-06-28,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1234,12.5,1.01,0,Low,99.61
2023-06-28,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,726,12.5,1.05,0,Medium,97.94
2023-06-29,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,461,1.25,0.95,0,Low,100.35
2023-06-29,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1161,1.25,0.96,0,Low,101.71
2023-06-29,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,864,0.85,1.04,0,Medium,97.64
2023-06-29,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1088,0.85,1.06,0,High,100.49
2023-06-29,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,465,25.0,1.18,0,Low,103.44
2023-06-29,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1450,25.0,1.03,0,High,96.89
2023-06-29,SUPP001,Surgical Masks Box,Medical Supplies,North America,680,10.0,0.99,0,Medium,97.3
2023-06-29,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1306,10.0,0.9,0,Low,96.04
2023-06-29,SUPP002,Surgical Gloves Box,Medical Supplies,North America,814,12.5,1.04,0,High,102.16
2023-06-29,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,595,12.5,1.0,0,Medium,101.26
2023-06-30,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,903,1.25,1.16,0,Low,103.71
2023-06-30,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,889,1.25,1.1,0,Medium,95.2
2023-06-30,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,971,0.85,1.14,1,High,104.09
2023-06-30,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1519,0.85,1.05,0,Medium,101.9
2023-06-30,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,932,25.0,1.18,0,High,103.8
2023-06-30,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1088,25.0,0.98,0,Low,97.91
2023-06-30,SUPP001,Surgical Masks Box,Medical Supplies,North America,1368,10.0,1.17,0,Low,96.86
2023-06-30,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1138,10.0,0.93,0,Medium,95.43
2023-06-30,SUPP002,Surgical Gloves Box,Medical Supplies,North America,682,12.5,1.09,0,Medium,99.28
2023-06-30,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,849,12.5,1.19,0,Medium,102.36
2023-07-01,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1226,1.25,1.01,0,Low,101.09
2023-07-01,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1029,1.25,0.99,0,Medium,100.32
2023-07-01,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1065,0.85,1.09,0,Medium,102.2
2023-07-01,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,860,0.85,1.06,0,Low,101.1
2023-07-01,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1052,25.0,0.92,0,High,95.94
2023-07-01,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1135,25.0,1.2,1,Low,104.33
2023-07-01,SUPP001,Surgical Masks Box,Medical Supplies,North America,1304,10.0,1.03,0,Medium,102.74
2023-07-01,SUPP001,Surgical Masks Box,Medical Supplies,Europe,878,10.0,0.91,0,Low,98.46
2023-07-01,SUPP002,Surgical Gloves Box,Medical Supplies,North America,870,12.5,1.0,0,Low,95.33
2023-07-01,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,363,12.5,1.04,1,Low,104.46
2023-07-02,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1238,1.25,1.09,0,Low,100.05
2023-07-02,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1404,1.25,1.11,0,High,95.72
2023-07-02,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1102,0.85,1.01,0,Medium,103.91
2023-07-02,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1575,0.85,1.05,0,Medium,96.02
2023-07-02,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,540,25.0,1.12,0,Low,97.21
2023-07-02,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,661,25.0,0.98,0,Low,96.34
2023-07-02,SUPP001,Surgical Masks Box,Medical Supplies,North America,892,10.0,1.01,0,Medium,96.28
2023-07-02,SUPP001,Surgical Masks Box,Medical Supplies,Europe,632,10.0,1.12,0,Low,98.75
2023-07-02,SUPP002,Surgical Gloves Box,Medical Supplies,North America,354,12.5,0.97,0,Low,102.72
2023-07-02,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,990,12.5,0.95,0,Medium,102.74
2023-07-03,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,991,1.25,0.96,0,Medium,97.46
2023-07-03,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1409,1.25,1.17,0,High,103.6
2023-07-03,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1118,0.85,1.12,0,Medium,95.72
2023-07-03,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1050,0.85,1.02,0,Low,98.3
2023-07-03,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1298,25.0,0.91,0,Low,101.95
2023-07-03,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1076,25.0,0.93,0,Low,96.99
2023-07-03,SUPP001,Surgical Masks Box,Medical Supplies,North America,887,10.0,1.05,0,Low,96.32
2023-07-03,SUPP001,Surgical Masks Box,Medical Supplies,Europe,985,10.0,1.01,0,Medium,100.31
2023-07-03,SUPP002,Surgical Gloves Box,Medical Supplies,North America,606,12.5,0.99,0,Low,97.25
2023-07-03,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1118,12.5,1.06,0,High,96.96
2023-07-04,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1330,1.25,1.07,0,Low,95.39
2023-07-04,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1147,1.25,0.99,0,Low,97.19
2023-07-04,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1289,0.85,1.04,0,Low,96.6
2023-07-04,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1211,0.85,1.02,0,High,95.69
2023-07-04,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,379,25.0,1.05,0,Low,103.2
2023-07-04,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1026,25.0,1.07,0,Low,97.98
2023-07-04,SUPP001,Surgical Masks Box,Medical Supplies,North America,1331,10.0,1.19,0,Low,103.47
2023-07-04,SUPP001,Surgical Masks Box,Medical Supplies,Europe,884,10.0,1.03,0,Low,102.44
2023-07-04,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1411,12.5,1.13,0,Medium,103.0
2023-07-04,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1042,12.5,1.0,0,Low,99.51
2023-07-05,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1224,1.25,0.96,0,Low,97.26
2023-07-05,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,395,1.25,1.04,0,Low,97.72
2023-07-05,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1159,0.85,1.13,0,Medium,102.36
2023-07-05,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,758,0.85,0.94,1,High,97.04
2023-07-05,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,929,25.0,0.94,0,Medium,102.83
2023-07-05,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,941,25.0,1.12,0,Medium,95.18
2023-07-05,SUPP001,Surgical Masks Box,Medical Supplies,North America,1309,10.0,0.9,0,High,101.84
2023-07-05,SUPP001,Surgical Masks Box,Medical Supplies,Europe,577,10.0,0.98,0,Medium,98.07
2023-07-05,SUPP002,Surgical Gloves Box,Medical Supplies,North America,771,12.5,1.05,0,Low,97.69
2023-07-05,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,910,12.5,0.97,1,Low,100.76
2023-07-06,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,925,1.25,1.09,0,High,96.8
2023-07-06,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1099,1.25,1.13,0,Low,99.21
2023-07-06,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,948,0.85,1.06,1,Low,101.15
2023-07-06,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1431,0.85,1.01,0,Medium,104.38
2023-07-06,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1462,25.0,0.93,0,Medium,95.2
2023-07-06,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1073,25.0,0.98,0,Low,97.65
2023-07-06,SUPP001,Surgical Masks Box,Medical Supplies,North America,1813,10.0,1.18,0,Medium,104.3
2023-07-06,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1155,10.0,1.14,0,Low,101.76
2023-07-06,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1425,12.5,1.12,0,High,100.34
2023-07-06,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1088,12.5,0.93,0,Low,102.77
2023-07-07,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1016,1.25,1.08,0,Low,98.53
2023-07-07,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1037,1.25,1.09,0,Medium,96.98
2023-07-07,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1440,0.85,1.04,0,Medium,101.61
2023-07-07,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,990,0.85,1.02,0,Low,104.96
2023-07-07,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,912,25.0,1.12,0,High,104.92
2023-07-07,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1133,25.0,0.99,0,Low,99.07
2023-07-07,SUPP001,Surgical Masks Box,Medical Supplies,North America,884,10.0,1.08,0,Medium,104.73
2023-07-07,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1304,10.0,0.92,0,High,99.81
2023-07-07,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1034,12.5,1.0,0,High,100.22
2023-07-07,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,761,12.5,1.18,0,Medium,95.05
2023-07-08,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,597,1.25,1.17,0,Low,100.17
2023-07-08,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,904,1.25,0.98,0,Medium,95.89
2023-07-08,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,951,0.85,1.12,0,Medium,100.66
2023-07-08,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,833,0.85,1.01,1,Low,101.73
2023-07-08,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1035,25.0,0.96,0,Medium,95.84
2023-07-08,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1045,25.0,1.14,0,Medium,96.0
2023-07-08,SUPP001,Surgical Masks Box,Medical Supplies,North America,1288,10.0,1.15,0,Low,98.73
2023-07-08,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1349,10.0,0.94,0,High,98.91
2023-07-08,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1192,12.5,0.93,0,Medium,104.38
2023-07-08,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,918,12.5,0.94,0,Low,99.34
2023-07-09,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1197,1.25,1.08,0,Medium,95.92
2023-07-09,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,881,1.25,1.03,1,High,103.93
2023-07-09,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,804,0.85,1.04,0,High,102.49
2023-07-09,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,902,0.85,1.18,0,Low,101.61
2023-07-09,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,699,25.0,1.0,0,Medium,99.4
2023-07-09,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,743,25.0,1.05,0,Low,97.51
2023-07-09,SUPP001,Surgical Masks Box,Medical Supplies,North America,862,10.0,1.12,0,Medium,97.34
2023-07-09,SUPP001,Surgical Masks Box,Medical Supplies,Europe,694,10.0,1.08,0,Medium,100.5
2023-07-09,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1847,12.5,1.11,0,Medium,96.36
2023-07-09,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,893,12.5,0.92,1,High,95.6
2023-07-10,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,603,1.25,1.05,0,High,101.34
2023-07-10,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,928,1.25,1.01,0,Low,104.1
2023-07-10,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1049,0.85,1.0,0,Low,103.16
2023-07-10,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1317,0.85,1.04,0,Medium,103.19
2023-07-10,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,597,25.0,1.01,0,Low,101.07
2023-07-10,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,854,25.0,1.04,0,Low,101.44
2023-07-10,SUPP001,Surgical Masks Box,Medical Supplies,North America,1231,10.0,1.17,0,High,98.33
2023-07-10,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1234,10.0,1.05,0,Low,97.4
2023-07-10,SUPP002,Surgical Gloves Box,Medical Supplies,North America,917,12.5,0.95,0,High,95.08
2023-07-10,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,862,12.5,1.12,0,High,103.93
2023-07-11,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1393,1.25,0.9,1,High,103.95
2023-07-11,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1351,1.25,1.1,0,High,97.92
2023-07-11,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,728,0.85,1.18,0,Low,100.58
2023-07-11,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1042,0.85,1.13,0,Low,95.01
2023-07-11,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,947,25.0,1.17,0,Medium,99.77
2023-07-11,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1408,25.0,1.03,0,Medium,98.17
2023-07-11,SUPP001,Surgical Masks Box,Medical Supplies,North America,566,10.0,0.94,0,Medium,102.52
2023-07-11,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1133,10.0,1.05,0,High,103.07
2023-07-11,SUPP002,Surgical Gloves Box,Medical Supplies,North America,575,12.5,1.19,0,Low,99.42
2023-07-11,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1293,12.5,0.92,1,Medium,100.57
2023-07-12,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,987,1.25,0.91,0,Medium,99.17
2023-07-12,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,1647,1.25,1.13,0,Low,96.61
2023-07-12,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1309,0.85,1.15,0,Medium,102.21
2023-07-12,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,885,0.85,0.97,0,High,101.18
2023-07-12,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,703,25.0,0.98,0,Low,96.68
2023-07-12,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,1216,25.0,0.98,0,Medium,99.92
2023-07-12,SUPP001,Surgical Masks Box,Medical Supplies,North America,1071,10.0,0.93,0,Low,97.49
2023-07-12,SUPP001,Surgical Masks Box,Medical Supplies,Europe,747,10.0,1.17,0,Low,103.21
2023-07-12,SUPP002,Surgical Gloves Box,Medical Supplies,North America,1362,12.5,1.08,0,High,97.32
2023-07-12,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,992,12.5,1.09,0,Low,95.14
2023-07-13,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,1098,1.25,1.07,0,Low,99.69
2023-07-13,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,749,1.25,1.18,0,Medium,102.8
2023-07-13,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,1030,0.85,1.16,0,High,97.4
2023-07-13,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,1449,0.85,0.98,0,Medium,99.17
2023-07-13,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,780,25.0,1.17,0,Medium,101.16
2023-07-13,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,777,25.0,1.04,0,High,96.26
2023-07-13,SUPP001,Surgical Masks Box,Medical Supplies,North America,456,10.0,1.05,0,Medium,96.4
2023-07-13,SUPP001,Surgical Masks Box,Medical Supplies,Europe,714,10.0,1.05,0,Low,95.65
2023-07-13,SUPP002,Surgical Gloves Box,Medical Supplies,North America,875,12.5,1.09,0,Medium,99.71
2023-07-13,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,1450,12.5,1.02,0,Medium,99.95
2023-07-14,DRUG001,Atorvastatin 20mg,Pharmaceuticals,North America,939,1.25,1.09,0,Low,103.89
2023-07-14,DRUG001,Atorvastatin 20mg,Pharmaceuticals,Europe,945,1.25,0.97,1,Medium,102.63
2023-07-14,DRUG002,Amoxicillin 500mg,Pharmaceuticals,North America,811,0.85,1.06,0,Low,98.21
2023-07-14,DRUG002,Amoxicillin 500mg,Pharmaceuticals,Europe,787,0.85,0.95,0,Medium,96.67
2023-07-14,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,North America,1023,25.0,1.19,0,Low,100.7
2023-07-14,DRUG003,Insulin Glargine 10ml,Pharmaceuticals,Europe,913,25.0,1.17,0,Medium,98.15
2023-07-14,SUPP001,Surgical Masks Box,Medical Supplies,North America,735,10.0,1.1,0,High,97.6
2023-07-14,SUPP001,Surgical Masks Box,Medical Supplies,Europe,1027,10.0,0.91,0,Medium,102.9
2023-07-14,SUPP002,Surgical Gloves Box,Medical Supplies,North America,814,12.5,1.05,0,High,99.74
2023-07-14,SUPP002,Surgical Gloves Box,Medical Supplies,Europe,761,12.5,1.14,0,Medium,98.33
